external_id,location,region,province,province_code,match,alias_used,old_lat,old_lon,new_lat,new_lon,distance_shift_km,changed
BENV-2026-PESTE-SUINA-AFRICANA-83413-CINGHIALE,RAPALLO,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.351147,9.229671,23.321,true
BENV-2026-PESTE-SUINA-AFRICANA-84609-CINGHIALE,ZOAGLI,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.336762,9.266956,26.612,true
BENV-2026-PESTE-SUINA-AFRICANA-84680-CINGHIALE,GENOVA,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.407260,8.933862,1.005,true
BENV-2026-PESTE-SUINA-AFRICANA-84704-CINGHIALE,ZOAGLI,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.336762,9.266956,26.612,true
BENV-2026-PESTE-SUINA-AFRICANA-84040-CINGHIALE,RAPALLO,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.351147,9.229671,23.321,true
BENV-2026-PESTE-SUINA-AFRICANA-84109-CINGHIALE,DEIVA MARINA,Liguria,La Spezia,SP,municipality_region,false,44.10250,9.82410,44.218231,9.520046,27.457,true
BENV-2026-PESTE-SUINA-AFRICANA-84126-CINGHIALE,SANTA MARGHERITA LIGURE,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.333976,9.211127,22.506,true
BENV-2026-PESTE-SUINA-AFRICANA-85017-CINGHIALE,FELINO,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.696587,10.237205,13.689,true
BENV-2026-PESTE-SUINA-AFRICANA-85135-CINGHIALE,FIVIZZANO,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.238350,10.125990,22.594,true
BENV-2026-PESTE-SUINA-AFRICANA-84896-CINGHIALE,PIANA CRIXIA,Liguria,Savona,SV,municipality_region,false,44.30910,8.47720,44.486179,8.306101,23.927,true
BENV-2026-PESTE-SUINA-AFRICANA-84924-CINGHIALE,PALANZANO,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.437437,10.194462,41.837,true
BENV-2026-PESTE-SUINA-AFRICANA-85368-CINGHIALE,FELINO,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.696587,10.237205,13.689,true
BENV-2026-PESTE-SUINA-AFRICANA-85398-CINGHIALE,VENTASSO,Emilia Romagna,Reggio nell'Emilia,RE,municipality_region,false,44.69890,10.62970,44.368830,10.269310,46.509,true
BENV-2026-PESTE-SUINA-AFRICANA-82868-CINGHIALE,SESTA GODANO,Liguria,La Spezia,SP,municipality_region,false,44.10250,9.82410,44.293966,9.675716,24.356,true
BENV-2026-PESTE-SUINA-AFRICANA-85152-CINGHIALE,VENTASSO,Emilia Romagna,Reggio nell'Emilia,RE,municipality_region,false,44.69890,10.62970,44.368830,10.269310,46.509,true
BENV-2026-PESTE-SUINA-AFRICANA-85519-CINGHIALE,VENTASSO,Emilia Romagna,Reggio nell'Emilia,RE,municipality_region,false,44.69890,10.62970,44.368830,10.269310,46.509,true
BENV-2026-PESTE-SUINA-AFRICANA-85522-CINGHIALE,LICCIANA NARDI,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.264900,10.038437,26.768,true
BENV-2026-PESTE-SUINA-AFRICANA-85631-CINGHIALE,SAN MARCELLO PITEGLIO,Toscana,Pistoia,PT,municipality_region,false,43.93350,10.91730,44.067673,10.812002,17.133,true
BENV-2026-PESTE-SUINA-AFRICANA-85635-CINGHIALE,SAN MARCELLO PITEGLIO,Toscana,Pistoia,PT,municipality_region,false,43.93350,10.91730,44.067673,10.812002,17.133,true
BENV-2026-PESTE-SUINA-AFRICANA-85656-CINGHIALE,CALICE AL CORNOVIGLIO,Liguria,La Spezia,SP,municipality_region,false,44.10250,9.82410,44.243152,9.836671,15.672,true
BENV-2026-PESTE-SUINA-AFRICANA-85767-CINGHIALE,GALLICANO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.060651,10.435668,24.800,true
BENV-2026-PESTE-SUINA-AFRICANA-85870-CINGHIALE,VENTASSO,Emilia Romagna,Reggio nell'Emilia,RE,municipality_region,false,44.69890,10.62970,44.368830,10.269310,46.509,true
BENV-2026-PESTE-SUINA-AFRICANA-83383-CINGHIALE,SERRA RICCO\',Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.518713,8.951623,12.585,true
BENV-2026-PESTE-SUINA-AFRICANA-83403-CINGHIALE,RAPALLO,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.351147,9.229671,23.321,true
BENV-2026-PESTE-SUINA-AFRICANA-83410-CINGHIALE,SAN COLOMBANO CERTENOLI,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.399253,9.328805,30.395,true
BENV-2026-PESTE-SUINA-AFRICANA-84548-CINGHIALE,PALANZANO,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.437437,10.194462,41.837,true
BENV-2026-PESTE-SUINA-AFRICANA-84614-CINGHIALE,GENOVA,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.407260,8.933862,1.005,true
BENV-2026-PESTE-SUINA-AFRICANA-84634-CINGHIALE,GENOVA,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.407260,8.933862,1.005,true
BENV-2026-PESTE-SUINA-AFRICANA-84111-CINGHIALE,DEIVA MARINA,Liguria,La Spezia,SP,municipality_region,false,44.10250,9.82410,44.218231,9.520046,27.457,true
BENV-2026-PESTE-SUINA-AFRICANA-85074-CINGHIALE,MONCHIO DELLE CORTI,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.412955,10.124190,46.116,true
BENV-2026-PESTE-SUINA-AFRICANA-85095-CINGHIALE,MONCHIO DELLE CORTI,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.412955,10.124190,46.116,true
BENV-2026-PESTE-SUINA-AFRICANA-85130-CINGHIALE,VENTASSO,Emilia Romagna,Reggio nell'Emilia,RE,municipality_region,false,44.69890,10.62970,44.368830,10.269310,46.509,true
BENV-2026-PESTE-SUINA-AFRICANA-85370-CINGHIALE,LANGHIRANO,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.613064,10.266114,21.515,true
BENV-2026-PESTE-SUINA-AFRICANA-85378-CINGHIALE,GENOVA,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.407260,8.933862,1.005,true
BENV-2026-PESTE-SUINA-AFRICANA-85380-CINGHIALE,SAN MARCELLO PITEGLIO,Toscana,Pistoia,PT,municipality_region,false,43.93350,10.91730,44.067673,10.812002,17.133,true
BENV-2026-PESTE-SUINA-AFRICANA-85396-CINGHIALE,VENTASSO,Emilia Romagna,Reggio nell'Emilia,RE,municipality_region,false,44.69890,10.62970,44.368830,10.269310,46.509,true
BENV-2026-PESTE-SUINA-AFRICANA-85195-CINGHIALE,FIVIZZANO,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.238350,10.125990,22.594,true
BENV-2026-PESTE-SUINA-AFRICANA-85282-CINGHIALE,VENTASSO,Emilia Romagna,Reggio nell'Emilia,RE,municipality_region,false,44.69890,10.62970,44.368830,10.269310,46.509,true
BENV-2026-PESTE-SUINA-AFRICANA-85508-CINGHIALE,CAREGGINE,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.119949,10.325396,33.916,true
BENV-2026-PESTE-SUINA-AFRICANA-85630-CINGHIALE,SAN MARCELLO PITEGLIO,Toscana,Pistoia,PT,municipality_region,false,43.93350,10.91730,44.067673,10.812002,17.133,true
BENV-2026-PESTE-SUINA-AFRICANA-85632-CINGHIALE,SAN MARCELLO PITEGLIO,Toscana,Pistoia,PT,municipality_region,false,43.93350,10.91730,44.067673,10.812002,17.133,true
BENV-2026-PESTE-SUINA-AFRICANA-82749-CINGHIALE,ROCCHETTA DI VARA,Liguria,La Spezia,SP,municipality_region,false,44.10250,9.82410,44.251273,9.757284,17.380,true
BENV-2026-PESTE-SUINA-AFRICANA-84999-CINGHIALE,CALICE AL CORNOVIGLIO,Liguria,La Spezia,SP,municipality_region,false,44.10250,9.82410,44.243152,9.836671,15.672,true
BENV-2026-PESTE-SUINA-AFRICANA-85004-CINGHIALE,FELINO,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.696587,10.237205,13.689,true
BENV-2026-PESTE-SUINA-AFRICANA-85134-CINGHIALE,LICCIANA NARDI,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.264900,10.038437,26.768,true
BENV-2026-PESTE-SUINA-AFRICANA-84917-CINGHIALE,PIANA CRIXIA,Liguria,Savona,SV,municipality_region,false,44.30910,8.47720,44.486179,8.306101,23.927,true
BENV-2026-PESTE-SUINA-AFRICANA-85369-CINGHIALE,MONCHIO DELLE CORTI,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.412955,10.124190,46.116,true
BENV-2026-PESTE-SUINA-AFRICANA-85405-CINGHIALE,VARAZZE,Liguria,Savona,SV,municipality_region,false,44.30910,8.47720,44.359300,8.575327,9.595,true
BENV-2026-PESTE-SUINA-AFRICANA-85415-CINGHIALE,SAN MARCELLO PITEGLIO,Toscana,Pistoia,PT,municipality_region,false,43.93350,10.91730,44.067673,10.812002,17.133,true
BENV-2026-PESTE-SUINA-AFRICANA-85452-CINGHIALE,VARAZZE,Liguria,Savona,SV,municipality_region,false,44.30910,8.47720,44.359300,8.575327,9.595,true
BENV-2026-PESTE-SUINA-AFRICANA-85455-CINGHIALE,TRESANA,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.254248,9.912885,30.327,true
BENV-2026-PESTE-SUINA-AFRICANA-83568-CINGHIALE,CAMPOMORONE,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.507337,8.890110,12.160,true
BENV-2026-PESTE-SUINA-AFRICANA-85218-CINGHIALE,GENOVA,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.407260,8.933862,1.005,true
BENV-2026-PESTE-SUINA-AFRICANA-85281-CINGHIALE,VENTASSO,Emilia Romagna,Reggio nell'Emilia,RE,municipality_region,false,44.69890,10.62970,44.368830,10.269310,46.509,true
BENV-2026-PESTE-SUINA-AFRICANA-85319-CINGHIALE,GENOVA,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.407260,8.933862,1.005,true
BENV-2026-PESTE-SUINA-AFRICANA-85324-CINGHIALE,FIVIZZANO,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.238350,10.125990,22.594,true
BENV-2026-PESTE-SUINA-AFRICANA-85510-CINGHIALE,CAREGGINE,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.119949,10.325396,33.916,true
BENV-2026-PESTE-SUINA-AFRICANA-85512-CINGHIALE,GENOVA,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.407260,8.933862,1.005,true
BENV-2026-PESTE-SUINA-AFRICANA-85743-CINGHIALE,VARAZZE,Liguria,Savona,SV,municipality_region,false,44.30910,8.47720,44.359300,8.575327,9.595,true
BENV-2026-PESTE-SUINA-AFRICANA-85766-CINGHIALE,BARGA,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.073918,10.484263,25.730,true
BENV-2026-PESTE-SUINA-AFRICANA-85775-CINGHIALE,CENGIO,Liguria,Savona,SV,municipality_region,false,44.30910,8.47720,44.390259,8.207952,23.233,true
BENV-2026-PESTE-SUINA-AFRICANA-85799-CINGHIALE,LICCIANA NARDI,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.264900,10.038437,26.768,true
BENV-2026-PESTE-SUINA-AFRICANA-83498-CINGHIALE,ROCCHETTA DI VARA,Liguria,La Spezia,SP,municipality_region,false,44.10250,9.82410,44.251273,9.757284,17.380,true
BENV-2026-PESTE-SUINA-AFRICANA-84555-CINGHIALE,GENOVA,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.407260,8.933862,1.005,true
BENV-2026-PESTE-SUINA-AFRICANA-84650-CINGHIALE,TIZZANO VAL PARMA,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.520544,10.199199,32.857,true
BENV-2026-PESTE-SUINA-AFRICANA-83895-CINGHIALE,GENOVA,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.407260,8.933862,1.005,true
BENV-2026-PESTE-SUINA-AFRICANA-83994-CINGHIALE,RECCO,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.365240,9.146300,16.515,true
BENV-2026-PESTE-SUINA-AFRICANA-85093-CINGHIALE,CALICE AL CORNOVIGLIO,Liguria,La Spezia,SP,municipality_region,false,44.10250,9.82410,44.243152,9.836671,15.672,true
BENV-2026-PESTE-SUINA-AFRICANA-84890-CINGHIALE,PIANA CRIXIA,Liguria,Savona,SV,municipality_region,false,44.30910,8.47720,44.486179,8.306101,23.927,true
BENV-2026-PESTE-SUINA-AFRICANA-84909-CINGHIALE,PIANA CRIXIA,Liguria,Savona,SV,municipality_region,false,44.30910,8.47720,44.486179,8.306101,23.927,true
BENV-2026-PESTE-SUINA-AFRICANA-84918-CINGHIALE,VARAZZE,Liguria,Savona,SV,municipality_region,false,44.30910,8.47720,44.359300,8.575327,9.595,true
BENV-2026-PESTE-SUINA-AFRICANA-85397-CINGHIALE,VENTASSO,Emilia Romagna,Reggio nell'Emilia,RE,municipality_region,false,44.69890,10.62970,44.368830,10.269310,46.509,true
BENV-2026-PESTE-SUINA-AFRICANA-85445-CINGHIALE,FOSDINOVO,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.133820,10.018869,14.591,true
BENV-2026-PESTE-SUINA-AFRICANA-85470-CINGHIALE,MEDESANO,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.756699,10.140737,15.590,true
BENV-2026-PESTE-SUINA-AFRICANA-85495-CINGHIALE,VENTASSO,Emilia Romagna,Reggio nell'Emilia,RE,municipality_region,false,44.69890,10.62970,44.368830,10.269310,46.509,true
BENV-2026-PESTE-SUINA-AFRICANA-82867-CINGHIALE,SESTA GODANO,Liguria,La Spezia,SP,municipality_region,false,44.10250,9.82410,44.293966,9.675716,24.356,true
BENV-2026-PESTE-SUINA-AFRICANA-85205-CINGHIALE,CENGIO,Liguria,Savona,SV,municipality_region,false,44.30910,8.47720,44.390259,8.207952,23.233,true
BENV-2026-PESTE-SUINA-AFRICANA-85261-CINGHIALE,FOSDINOVO,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.133820,10.018869,14.591,true
BENV-2026-PESTE-SUINA-AFRICANA-85269-CINGHIALE,VENTASSO,Emilia Romagna,Reggio nell'Emilia,RE,municipality_region,false,44.69890,10.62970,44.368830,10.269310,46.509,true
BENV-2026-PESTE-SUINA-AFRICANA-85604-CINGHIALE,FANANO,Emilia Romagna,Modena,MO,municipality_region,false,44.64710,10.92520,44.207737,10.793837,49.956,true
BENV-2026-PESTE-SUINA-AFRICANA-85758-CINGHIALE,CAREGGINE,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.119949,10.325396,33.916,true
BENV-2026-PESTE-SUINA-AFRICANA-85760-CINGHIALE,CAREGGINE,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.119949,10.325396,33.916,true
BENV-2026-PESTE-SUINA-AFRICANA-85777-CINGHIALE,CENGIO,Liguria,Savona,SV,municipality_region,false,44.30910,8.47720,44.390259,8.207952,23.233,true
BENV-2026-PESTE-SUINA-AFRICANA-85878-CINGHIALE,VENTASSO,Emilia Romagna,Reggio nell'Emilia,RE,municipality_region,false,44.69890,10.62970,44.368830,10.269310,46.509,true
BENV-2026-PESTE-SUINA-AFRICANA-85910-CINGHIALE,SEROLE,Piemonte,Asti,AT,municipality_region,false,44.90080,8.20660,44.553887,8.259555,38.801,true
BENV-2026-PESTE-SUINA-AFRICANA-85919-CINGHIALE,SAN MARCELLO PITEGLIO,Toscana,Pistoia,PT,municipality_region,false,43.93350,10.91730,44.067673,10.812002,17.133,true
BENV-2026-PESTE-SUINA-AFRICANA-84709-CINGHIALE,COGORNO,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.333081,9.372461,34.821,true
BENV-2026-PESTE-SUINA-AFRICANA-83121-CINGHIALE,RAPALLO,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.351147,9.229671,23.321,true
BENV-2026-PESTE-SUINA-AFRICANA-84051-CINGHIALE,GENOVA,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.407260,8.933862,1.005,true
BENV-2026-PESTE-SUINA-AFRICANA-84105-CINGHIALE,DEIVA MARINA,Liguria,La Spezia,SP,municipality_region,false,44.10250,9.82410,44.218231,9.520046,27.457,true
BENV-2026-PESTE-SUINA-AFRICANA-85065-CINGHIALE,VENTASSO,Emilia Romagna,Reggio nell'Emilia,RE,municipality_region,false,44.69890,10.62970,44.368830,10.269310,46.509,true
BENV-2026-PESTE-SUINA-AFRICANA-85071-CINGHIALE,PIANA CRIXIA,Liguria,Savona,SV,municipality_region,false,44.30910,8.47720,44.486179,8.306101,23.927,true
BENV-2026-PESTE-SUINA-AFRICANA-85137-CINGHIALE,FIVIZZANO,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.238350,10.125990,22.594,true
BENV-2026-PESTE-SUINA-AFRICANA-84957-CINGHIALE,CALICE AL CORNOVIGLIO,Liguria,La Spezia,SP,municipality_region,false,44.10250,9.82410,44.243152,9.836671,15.672,true
BENV-2026-PESTE-SUINA-AFRICANA-85443-CINGHIALE,VENTASSO,Emilia Romagna,Reggio nell'Emilia,RE,municipality_region,false,44.69890,10.62970,44.368830,10.269310,46.509,true
BENV-2026-PESTE-SUINA-AFRICANA-82860-CINGHIALE,SESTA GODANO,Liguria,La Spezia,SP,municipality_region,false,44.10250,9.82410,44.293966,9.675716,24.356,true
BENV-2026-PESTE-SUINA-AFRICANA-82914-CINGHIALE,CASTIGLIONE CHIAVARESE,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.274090,9.514675,47.508,true
BENV-2026-PESTE-SUINA-AFRICANA-82915-CINGHIALE,CASTIGLIONE CHIAVARESE,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.274090,9.514675,47.508,true
BENV-2026-PESTE-SUINA-AFRICANA-85302-CINGHIALE,VENTASSO,Emilia Romagna,Reggio nell'Emilia,RE,municipality_region,false,44.69890,10.62970,44.368830,10.269310,46.509,true
BENV-2026-PESTE-SUINA-AFRICANA-85306-CINGHIALE,VENTASSO,Emilia Romagna,Reggio nell'Emilia,RE,municipality_region,false,44.69890,10.62970,44.368830,10.269310,46.509,true
BENV-2026-PESTE-SUINA-AFRICANA-85590-CINGHIALE,CASOLA IN LUNIGIANA,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.199961,10.175460,18.520,true
BENV-2026-PESTE-SUINA-AFRICANA-85615-CINGHIALE,FELINO,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.696587,10.237205,13.689,true
BENV-2026-PESTE-SUINA-AFRICANA-85633-CINGHIALE,SAN MARCELLO PITEGLIO,Toscana,Pistoia,PT,municipality_region,false,43.93350,10.91730,44.067673,10.812002,17.133,true
BENV-2026-PESTE-SUINA-AFRICANA-85773-CINGHIALE,CENGIO,Liguria,Savona,SV,municipality_region,false,44.30910,8.47720,44.390259,8.207952,23.233,true
BENV-2026-PESTE-SUINA-AFRICANA-85820-CINGHIALE,GALLICANO,Toscana,Lucca,LU,municipality_region,false,43.84290,10.50270,44.060651,10.435668,24.800,true
BENV-2026-PESTE-SUINA-AFRICANA-85891-CINGHIALE,LESIGNANO DE\' BAGNI,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.643428,10.300484,17.710,true
BENV-2026-PESTE-SUINA-AFRICANA-85893-CINGHIALE,LESIGNANO DE\' BAGNI,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.643428,10.300484,17.710,true
BENV-2026-PESTE-SUINA-AFRICANA-85913-CINGHIALE,FANANO,Emilia Romagna,Modena,MO,municipality_region,false,44.64710,10.92520,44.207737,10.793837,49.956,true
BENV-2026-PESTE-SUINA-AFRICANA-83400-CINGHIALE,RAPALLO,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.351147,9.229671,23.321,true
BENV-2026-PESTE-SUINA-AFRICANA-84042-CINGHIALE,RAPALLO,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.351147,9.229671,23.321,true
BENV-2026-PESTE-SUINA-AFRICANA-85221-CINGHIALE,GENOVA,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.407260,8.933862,1.005,true
BENV-2026-PESTE-SUINA-AFRICANA-85256-CINGHIALE,FIVIZZANO,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.238350,10.125990,22.594,true
BENV-2026-PESTE-SUINA-AFRICANA-85307-CINGHIALE,VENTASSO,Emilia Romagna,Reggio nell'Emilia,RE,municipality_region,false,44.69890,10.62970,44.368830,10.269310,46.509,true
BENV-2026-PESTE-SUINA-AFRICANA-85527-CINGHIALE,FIVIZZANO,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.238350,10.125990,22.594,true
BENV-2026-PESTE-SUINA-AFRICANA-85653-CINGHIALE,VARAZZE,Liguria,Savona,SV,municipality_region,false,44.30910,8.47720,44.359300,8.575327,9.595,true
BENV-2026-PESTE-SUINA-AFRICANA-85684-CINGHIALE,FIVIZZANO,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.238350,10.125990,22.594,true
BENV-2026-PESTE-SUINA-AFRICANA-85745-CINGHIALE,CENGIO,Liguria,Savona,SV,municipality_region,false,44.30910,8.47720,44.390259,8.207952,23.233,true
BENV-2026-PESTE-SUINA-AFRICANA-85890-CINGHIALE,FELINO,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.696587,10.237205,13.689,true
BENV-2026-PESTE-SUINA-AFRICANA-85914-CINGHIALE,FANANO,Emilia Romagna,Modena,MO,municipality_region,false,44.64710,10.92520,44.207737,10.793837,49.956,true
BENV-2026-PESTE-SUINA-AFRICANA-83496-CINGHIALE,ROCCHETTA DI VARA,Liguria,La Spezia,SP,municipality_region,false,44.10250,9.82410,44.251273,9.757284,17.380,true
BENV-2026-PESTE-SUINA-AFRICANA-84841-CINGHIALE,VILLA MINOZZO,Emilia Romagna,Reggio nell'Emilia,RE,municipality_region,false,44.69890,10.62970,44.365056,10.465995,39.324,true
BENV-2026-PESTE-SUINA-AFRICANA-84907-CINGHIALE,GENOVA,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.407260,8.933862,1.005,true
BENV-2026-PESTE-SUINA-AFRICANA-85337-CINGHIALE,MONCHIO DELLE CORTI,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.412955,10.124190,46.116,true
BENV-2026-PESTE-SUINA-AFRICANA-85366-CINGHIALE,VENTASSO,Emilia Romagna,Reggio nell'Emilia,RE,municipality_region,false,44.69890,10.62970,44.368830,10.269310,46.509,true
BENV-2026-PESTE-SUINA-AFRICANA-85371-CINGHIALE,VENTASSO,Emilia Romagna,Reggio nell'Emilia,RE,municipality_region,false,44.69890,10.62970,44.368830,10.269310,46.509,true
BENV-2026-PESTE-SUINA-AFRICANA-85441-CINGHIALE,COMANO,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.293540,10.131165,28.712,true
BENV-2026-PESTE-SUINA-AFRICANA-82911-CINGHIALE,CASTIGLIONE CHIAVARESE,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.274090,9.514675,47.508,true
BENV-2026-PESTE-SUINA-AFRICANA-83633-CINGHIALE,SANT\'OLCESE,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.490864,8.970540,9.674,true
BENV-2026-PESTE-SUINA-AFRICANA-85184-CINGHIALE,MEDESANO,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.756699,10.140737,15.590,true
BENV-2026-PESTE-SUINA-AFRICANA-85211-CINGHIALE,RAPALLO,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.351147,9.229671,23.321,true
BENV-2026-PESTE-SUINA-AFRICANA-85219-CINGHIALE,GENOVA,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.407260,8.933862,1.005,true
BENV-2026-PESTE-SUINA-AFRICANA-85244-CINGHIALE,ROCCHETTA DI VARA,Liguria,La Spezia,SP,municipality_region,false,44.10250,9.82410,44.251273,9.757284,17.380,true
BENV-2026-PESTE-SUINA-AFRICANA-85284-CINGHIALE,VENTASSO,Emilia Romagna,Reggio nell'Emilia,RE,municipality_region,false,44.69890,10.62970,44.368830,10.269310,46.509,true
BENV-2026-PESTE-SUINA-AFRICANA-85315-CINGHIALE,BAGNONE,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.314739,9.994655,33.145,true
BENV-2026-PESTE-SUINA-AFRICANA-85523-CINGHIALE,CASOLA IN LUNIGIANA,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.199961,10.175460,18.520,true
BENV-2026-PESTE-SUINA-AFRICANA-85567-CINGHIALE,MEDESANO,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.756699,10.140737,15.590,true
BENV-2026-PESTE-SUINA-AFRICANA-85648-CINGHIALE,CENGIO,Liguria,Savona,SV,municipality_region,false,44.30910,8.47720,44.390259,8.207952,23.233,true
BENV-2026-PESTE-SUINA-AFRICANA-85680-CINGHIALE,CASOLA IN LUNIGIANA,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.199961,10.175460,18.520,true
BENV-2026-PESTE-SUINA-AFRICANA-85682-CINGHIALE,PONTREMOLI,Toscana,Massa-Carrara,MS,municipality_region,false,44.03540,10.13970,44.375151,9.878882,43.121,true
BENV-2026-PESTE-SUINA-AFRICANA-85735-CINGHIALE,SAN MARCELLO PITEGLIO,Toscana,Pistoia,PT,municipality_region,false,43.93350,10.91730,44.067673,10.812002,17.133,true
BENV-2026-PESTE-SUINA-AFRICANA-85746-CINGHIALE,CENGIO,Liguria,Savona,SV,municipality_region,false,44.30910,8.47720,44.390259,8.207952,23.233,true
BENV-2026-PESTE-SUINA-AFRICANA-85750-CINGHIALE,LESIGNANO DE\' BAGNI,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.643428,10.300484,17.710,true
BENV-2026-PESTE-SUINA-AFRICANA-84367-CINGHIALE,CERANESI,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.511270,8.878941,12.909,true
BENV-2026-PESTE-SUINA-AFRICANA-84608-CINGHIALE,ZOAGLI,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.336762,9.266956,26.612,true
BENV-2026-PESTE-SUINA-AFRICANA-84712-CINGHIALE,RAPALLO,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.351147,9.229671,23.321,true
BENV-2026-PESTE-SUINA-AFRICANA-83211-CINGHIALE,SERRA RICCO\',Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.518713,8.951623,12.585,true
BENV-2026-PESTE-SUINA-AFRICANA-83119-CINGHIALE,RAPALLO,Liguria,Genova,GE,municipality_region,false,44.40560,8.94630,44.351147,9.229671,23.321,true
BENV-2026-PESTE-SUINA-AFRICANA-82750-CINGHIALE,DEIVA MARINA,Liguria,La Spezia,SP,municipality_region,false,44.10250,9.82410,44.218231,9.520046,27.457,true
