source_file,benv_id,raw_comune,raw_provincia,raw_regione,matched_level,matched_label,lat,lon,note
peste_suina_africana_2026_italia.xlsx,83927,LICCIANA NARDI,MS,TOSCANA,province,LICCIANA NARDI,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83949,SAN ROMANO IN GARFAGNANA,LU,TOSCANA,province,SAN ROMANO IN GARFAGNANA,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83950,VAGLI SOTTO,LU,TOSCANA,province,VAGLI SOTTO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84006,PIAZZA AL SERCHIO,LU,TOSCANA,province,PIAZZA AL SERCHIO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,85028,SEROLE,AT,PIEMONTE,province,SEROLE,44.90080,8.20660,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83023,COMANO,MS,TOSCANA,province,COMANO,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83721,BAGNONE,MS,TOSCANA,province,BAGNONE,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83789,VAGLI SOTTO,LU,TOSCANA,province,VAGLI SOTTO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83822,SILLANO GIUNCUGNANO,LU,TOSCANA,province,SILLANO GIUNCUGNANO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84715,MONASTERO BORMIDA,AT,PIEMONTE,province,MONASTERO BORMIDA,44.90080,8.20660,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84964,CAREGGINE,LU,TOSCANA,province,CAREGGINE,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83652,CARPANETO PIACENTINO,PC,EMILIA ROMAGNA,province,CARPANETO PIACENTINO,45.05260,9.69340,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84411,LANGHIRANO,PR,EMILIA ROMAGNA,province,LANGHIRANO,44.80150,10.32790,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84453,SALA BAGANZA,PR,EMILIA ROMAGNA,province,SALA BAGANZA,44.80150,10.32790,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84515,VILLA COLLEMANDINA,LU,TOSCANA,province,VILLA COLLEMANDINA,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83392,CAMPORGIANO,LU,TOSCANA,province,CAMPORGIANO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84245,VAGLI SOTTO,LU,TOSCANA,province,VAGLI SOTTO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84266,CASOLA IN LUNIGIANA,MS,TOSCANA,province,CASOLA IN LUNIGIANA,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84312,CASTELNUOVO DI GARFAGNANA,LU,TOSCANA,province,CASTELNUOVO DI GARFAGNANA,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84313,PIEVE FOSCIANA,LU,TOSCANA,province,PIEVE FOSCIANA,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84325,CASOLA IN LUNIGIANA,MS,TOSCANA,province,CASOLA IN LUNIGIANA,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84334,FIVIZZANO,MS,TOSCANA,province,FIVIZZANO,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84569,FOSCIANDORA,LU,TOSCANA,province,FOSCIANDORA,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84570,VILLA COLLEMANDINA,LU,TOSCANA,province,VILLA COLLEMANDINA,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84653,CAREGGINE,LU,TOSCANA,province,CAREGGINE,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84589,LICCIANA NARDI,MS,TOSCANA,province,LICCIANA NARDI,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83242,MULAZZO,MS,TOSCANA,province,MULAZZO,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83296,FARINI,PC,EMILIA ROMAGNA,province,FARINI,45.05260,9.69340,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83056,VAGLI SOTTO,LU,TOSCANA,province,VAGLI SOTTO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83072,PIAZZA AL SERCHIO,LU,TOSCANA,province,PIAZZA AL SERCHIO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83076,FILATTIERA,MS,TOSCANA,province,FILATTIERA,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83078,FILATTIERA,MS,TOSCANA,province,FILATTIERA,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83166,TRESANA,MS,TOSCANA,province,TRESANA,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,82772,VILLA COLLEMANDINA,LU,TOSCANA,province,VILLA COLLEMANDINA,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,82785,VILLA COLLEMANDINA,LU,TOSCANA,province,VILLA COLLEMANDINA,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84017,CASOLA IN LUNIGIANA,MS,TOSCANA,province,CASOLA IN LUNIGIANA,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84134,ALSENO,PC,EMILIA ROMAGNA,province,ALSENO,45.05260,9.69340,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83874,FARINI,PC,EMILIA ROMAGNA,province,FARINI,45.05260,9.69340,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83876,MEDESANO,PR,EMILIA ROMAGNA,province,MEDESANO,44.80150,10.32790,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84009,VAGLI SOTTO,LU,TOSCANA,province,VAGLI SOTTO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84013,LICCIANA NARDI,MS,TOSCANA,province,LICCIANA NARDI,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84972,CAREGGINE,LU,TOSCANA,province,CAREGGINE,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,85054,CASTELNUOVO DI GARFAGNANA,LU,TOSCANA,province,CASTELNUOVO DI GARFAGNANA,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84869,FOSCIANDORA,LU,TOSCANA,province,FOSCIANDORA,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84966,CAREGGINE,LU,TOSCANA,province,CAREGGINE,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,82850,CAMPORGIANO,LU,TOSCANA,province,CAMPORGIANO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83725,CASTELL\'ARQUATO,PC,EMILIA ROMAGNA,province,CASTELL\'ARQUATO,45.05260,9.69340,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83815,PIAZZA AL SERCHIO,LU,TOSCANA,province,PIAZZA AL SERCHIO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83539,SAN ROMANO IN GARFAGNANA,LU,TOSCANA,province,SAN ROMANO IN GARFAGNANA,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83577,BAGNONE,MS,TOSCANA,province,BAGNONE,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83684,PIAZZA AL SERCHIO,LU,TOSCANA,province,PIAZZA AL SERCHIO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84414,MEDESANO,PR,EMILIA ROMAGNA,province,MEDESANO,44.80150,10.32790,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84455,CAMPORGIANO,LU,TOSCANA,province,CAMPORGIANO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84499,LICCIANA NARDI,MS,TOSCANA,province,LICCIANA NARDI,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83395,MINUCCIANO,LU,TOSCANA,province,MINUCCIANO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84305,PIAZZA AL SERCHIO,LU,TOSCANA,province,PIAZZA AL SERCHIO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84324,FIVIZZANO,MS,TOSCANA,province,FIVIZZANO,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84584,COMANO,MS,TOSCANA,province,COMANO,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84646,FOSCIANDORA,LU,TOSCANA,province,FOSCIANDORA,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83272,SPIGNO MONFERRATO,AL,PIEMONTE,province,SPIGNO MONFERRATO,44.91320,8.62000,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83278,SAN ROMANO IN GARFAGNANA,LU,TOSCANA,province,SAN ROMANO IN GARFAGNANA,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83052,MINUCCIANO,LU,TOSCANA,province,MINUCCIANO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83135,VILLA COLLEMANDINA,LU,TOSCANA,province,VILLA COLLEMANDINA,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,82751,VALMOZZOLA,PR,EMILIA ROMAGNA,province,VALMOZZOLA,44.80150,10.32790,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,82769,BAGNONE,MS,TOSCANA,province,BAGNONE,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,82787,VILLA COLLEMANDINA,LU,TOSCANA,province,VILLA COLLEMANDINA,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84066,MEDESANO,PR,EMILIA ROMAGNA,province,MEDESANO,44.80150,10.32790,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84152,MINUCCIANO,LU,TOSCANA,province,MINUCCIANO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83902,CORNIGLIO,PR,EMILIA ROMAGNA,province,CORNIGLIO,44.80150,10.32790,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83910,VILLA COLLEMANDINA,LU,TOSCANA,province,VILLA COLLEMANDINA,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83975,MEDESANO,PR,EMILIA ROMAGNA,province,MEDESANO,44.80150,10.32790,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84010,CAMPORGIANO,LU,TOSCANA,province,CAMPORGIANO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84963,CAREGGINE,LU,TOSCANA,province,CAREGGINE,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84965,CAREGGINE,LU,TOSCANA,province,CAREGGINE,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,82804,ROMAGNESE,PV,LOMBARDIA,province,ROMAGNESE,45.18470,9.15820,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,82846,VILLA COLLEMANDINA,LU,TOSCANA,province,VILLA COLLEMANDINA,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83695,VAGLI SOTTO,LU,TOSCANA,province,VAGLI SOTTO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83698,VAGLI SOTTO,LU,TOSCANA,province,VAGLI SOTTO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83793,VAGLI SOTTO,LU,TOSCANA,province,VAGLI SOTTO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83800,VILLA COLLEMANDINA,LU,TOSCANA,province,VILLA COLLEMANDINA,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83536,SAN ROMANO IN GARFAGNANA,LU,TOSCANA,province,SAN ROMANO IN GARFAGNANA,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83542,CORNIGLIO,PR,EMILIA ROMAGNA,province,CORNIGLIO,44.80150,10.32790,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83586,VILLA COLLEMANDINA,LU,TOSCANA,province,VILLA COLLEMANDINA,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83685,VAGLI SOTTO,LU,TOSCANA,province,VAGLI SOTTO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83689,CAREGGINE,LU,TOSCANA,province,CAREGGINE,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83690,CAMPORGIANO,LU,TOSCANA,province,CAMPORGIANO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84443,PIAZZA AL SERCHIO,LU,TOSCANA,province,PIAZZA AL SERCHIO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84454,CAMPORGIANO,LU,TOSCANA,province,CAMPORGIANO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84457,SAN ROMANO IN GARFAGNANA,LU,TOSCANA,province,SAN ROMANO IN GARFAGNANA,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84476,MEDESANO,PR,EMILIA ROMAGNA,province,MEDESANO,44.80150,10.32790,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84255,SAN ROMANO IN GARFAGNANA,LU,TOSCANA,province,SAN ROMANO IN GARFAGNANA,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84335,FIVIZZANO,MS,TOSCANA,province,FIVIZZANO,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,82816,CORNIGLIO,PR,EMILIA ROMAGNA,province,CORNIGLIO,44.80150,10.32790,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,82865,LICCIANA NARDI,MS,TOSCANA,province,LICCIANA NARDI,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83025,MULAZZO,MS,TOSCANA,province,MULAZZO,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83694,MINUCCIANO,LU,TOSCANA,province,MINUCCIANO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83783,FRASSINORO,MO,EMILIA ROMAGNA,province,FRASSINORO,44.64710,10.92520,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83821,PIAZZA AL SERCHIO,LU,TOSCANA,province,PIAZZA AL SERCHIO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83534,CASTELNUOVO DI GARFAGNANA,LU,TOSCANA,province,CASTELNUOVO DI GARFAGNANA,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83647,BAGNONE,MS,TOSCANA,province,BAGNONE,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83678,BAGNONE,MS,TOSCANA,province,BAGNONE,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83683,CAREGGINE,LU,TOSCANA,province,CAREGGINE,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83177,CAMPORGIANO,LU,TOSCANA,province,CAMPORGIANO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83241,FILATTIERA,MS,TOSCANA,province,FILATTIERA,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83292,LICCIANA NARDI,MS,TOSCANA,province,LICCIANA NARDI,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83297,LUGAGNANO VAL D\'ARDA,PC,EMILIA ROMAGNA,province,LUGAGNANO VAL D\'ARDA,45.05260,9.69340,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83053,VILLA COLLEMANDINA,LU,TOSCANA,province,VILLA COLLEMANDINA,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83133,VAGLI SOTTO,LU,TOSCANA,province,VAGLI SOTTO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84100,BAGNONE,MS,TOSCANA,province,BAGNONE,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83904,VILLA COLLEMANDINA,LU,TOSCANA,province,VILLA COLLEMANDINA,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83916,CAMPORGIANO,LU,TOSCANA,province,CAMPORGIANO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83951,SILLANO GIUNCUGNANO,LU,TOSCANA,province,SILLANO GIUNCUGNANO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84872,CASTELNUOVO DI GARFAGNANA,LU,TOSCANA,province,CASTELNUOVO DI GARFAGNANA,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84969,CAREGGINE,LU,TOSCANA,province,CAREGGINE,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84376,MINUCCIANO,LU,TOSCANA,province,MINUCCIANO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84384,PONTI,AL,PIEMONTE,province,PONTI,44.91320,8.62000,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84413,MEDESANO,PR,EMILIA ROMAGNA,province,MEDESANO,44.80150,10.32790,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83398,MINUCCIANO,LU,TOSCANA,province,MINUCCIANO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84242,CAMPORGIANO,LU,TOSCANA,province,CAMPORGIANO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84304,CAMPORGIANO,LU,TOSCANA,province,CAMPORGIANO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84311,PIAZZA AL SERCHIO,LU,TOSCANA,province,PIAZZA AL SERCHIO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84315,PIEVE FOSCIANA,LU,TOSCANA,province,PIEVE FOSCIANA,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,82839,FIVIZZANO,MS,TOSCANA,province,FIVIZZANO,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,82854,SAN ROMANO IN GARFAGNANA,LU,TOSCANA,province,SAN ROMANO IN GARFAGNANA,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83720,BAGNONE,MS,TOSCANA,province,BAGNONE,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83786,VAGLI SOTTO,LU,TOSCANA,province,VAGLI SOTTO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83638,BAGNONE,MS,TOSCANA,province,BAGNONE,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83639,TRESANA,MS,TOSCANA,province,TRESANA,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83677,VILLAFRANCA IN LUNIGIANA,MS,TOSCANA,province,VILLAFRANCA IN LUNIGIANA,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83681,MULAZZO,MS,TOSCANA,province,MULAZZO,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84377,CAMPORGIANO,LU,TOSCANA,province,CAMPORGIANO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84383,PONTI,AL,PIEMONTE,province,PONTI,44.91320,8.62000,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84407,SAN ROMANO IN GARFAGNANA,LU,TOSCANA,province,SAN ROMANO IN GARFAGNANA,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84445,CAMPORGIANO,LU,TOSCANA,province,CAMPORGIANO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84446,CAMPORGIANO,LU,TOSCANA,province,CAMPORGIANO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84451,SALA BAGANZA,PR,EMILIA ROMAGNA,province,SALA BAGANZA,44.80150,10.32790,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84475,MEDESANO,PR,EMILIA ROMAGNA,province,MEDESANO,44.80150,10.32790,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84489,SAN ROMANO IN GARFAGNANA,LU,TOSCANA,province,SAN ROMANO IN GARFAGNANA,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83424,COMANO,MS,TOSCANA,province,COMANO,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83484,CAMPORGIANO,LU,TOSCANA,province,CAMPORGIANO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83518,PIAZZA AL SERCHIO,LU,TOSCANA,province,PIAZZA AL SERCHIO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83520,PIAZZA AL SERCHIO,LU,TOSCANA,province,PIAZZA AL SERCHIO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84257,SILLANO GIUNCUGNANO,LU,TOSCANA,province,SILLANO GIUNCUGNANO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84336,TRESANA,MS,TOSCANA,province,TRESANA,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84572,CAMPORGIANO,LU,TOSCANA,province,CAMPORGIANO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84645,VAGLI SOTTO,LU,TOSCANA,province,VAGLI SOTTO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83093,BETTOLA,PC,EMILIA ROMAGNA,province,BETTOLA,45.05260,9.69340,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84018,PODENZANA,MS,TOSCANA,province,PODENZANA,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84983,PEZZOLO VALLE UZZONE,CN,PIEMONTE,province,PEZZOLO VALLE UZZONE,44.38450,7.54270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84997,MOLAZZANA,LU,TOSCANA,province,MOLAZZANA,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84716,MONASTERO BORMIDA,AT,PIEMONTE,province,MONASTERO BORMIDA,44.90080,8.20660,municipality centroid unavailable; coordinates set to province capital for map display
